4 5
28 29 9646
32 28 2049
28 34 7362
28 35 3609
28 41 8530
46 28 3563
28 50 8627
29 33 8923
29 35 971
29 36 3398
38 29 7006
29 42 4746
29 45 3200
30 35 5853
38 30 3997
30 43 6272
30 46 4033
31 35 9590
31 42 2977
31 43 2053
47 31 6336
50 31 6272
32 34 6657
44 32 5023
35 33 5579
36 33 9793
42 33 6030
34 39 4062
50 34 9226
38 35 7663
41 35 7940
35 44 346
35 45 2556
36 38 6256
36 42 1893
39 37 6737
37 49 7384
50 37 871
38 39 8829
38 42 3802
48 38 3336
39 44 3208
39 50 3389
42 40 611
49 40 9865
41 48 1252
41 49 7889
43 42 9929
45 42 4733
42 47 4473
48 42 4149
46 43 6543
48 43 6408
44 46 1895
49 44 2940
47 45 549
50 45 500
46 47 4017
49 48 1635
100 1010
3 1 8108
11 1 1129
1 14 7359
26 1 8203
1 29 1577
1 32 9272
1 33 701
1 39 3305
1 40 7247
1 56 510
1 58 6133
62 1 6344
1 69 6592
1 72 3916
1 76 5340
82 1 1083
88 1 9028
1 91 8476
1 94 3469
98 1 563
2 9 6962
15 2 1810
2 18 3068
32 2 9346
53 2 809
55 2 9969
2 56 7490
2 65 2165
70 2 7001
75 2 9423
2 76 975
2 77 4538
2 78 3103
2 80 593
81 2 6028
2 84 7238
2 86 8689
11 3 3194
3 26 261
3 32 2277
33 3 9131
42 3 4047
59 3 7261
3 60 7532
64 3 790
70 3 3794
79 3 3221
3 86 7575
87 3 9077
88 3 6723
3 93 4943
3 95 5088
96 3 6914
3 97 8935
4 7 5328
11 4 7279
4 20 7248
4 27 1820
4 38 5677
39 4 8924
41 4 1436
4 42 7537
4 48 3918
51 4 2066
58 4 2033
4 72 9368
75 4 9638
76 4 9898
79 4 923
4 80 4514
87 4 4312
96 4 7686
5 6 545
5 9 8540
11 5 3054
5 21 7501
5 27 7123
5 28 9886
45 5 6713
49 5 5129
5 53 1101
54 5 9087
5 58 5467
63 5 7302
72 5 8360
5 79 8637
5 81 5975
5 86 8069
90 5 1824
5 93 5179
97 5 2501
9 6 2782
17 6 2792
6 20 9839
6 39 2482
6 40 3853
52 6 4346
56 6 4673
63 6 3299
64 6 2658
65 6 748
6 71 5118
6 75 8955
6 77 3641
6 83 4634
85 6 7711
6 86 3142
6 90 9631
93 6 8733
8 7 2597
7 13 9945
7 22 3369
7 25 4919
26 7 2325
27 7 7093
7 46 3872
48 7 3592
50 7 7184
7 56 928
7 57 5474
61 7 7668
7 62 1352
69 7 8437
7 72 8117
7 73 8137
7 85 6529
89 7 9017
7 90 5553
7 93 4904
8 10 6217
16 8 2680
18 8 9208
8 25 509
8 26 7994
33 8 7272
36 8 2432
47 8 289
8 50 6880
8 51 270
54 8 2653
55 8 5231
8 57 2502
62 8 7661
8 66 8877
71 8 5531
78 8 6468
8 80 8050
8 82 551
89 8 207
91 8 9083
8 97 2993
8 99 5052
100 8 6502
9 13 4637
15 9 5188
31 9 1020
34 9 7737
9 46 7035
53 9 7583
56 9 4828
9 57 8219
61 9 5973
9 66 9818
69 9 4206
74 9 2781
9 79 5552
9 83 7343
9 87 6768
9 94 7758
9 95 9937
96 9 9705
9 98 2486
10 12 9908
10 19 9831
10 23 7441
24 10 3886
10 28 6587
30 10 6292
32 10 5129
38 10 9185
43 10 924
10 45 225
49 10 9432
56 10 217
61 10 9676
63 10 8860
10 78 7735
79 10 5673
85 10 2824
10 87 2499
89 10 7711
10 95 8112
13 11 3172
40 11 3047
42 11 6218
11 43 6830
44 11 9596
47 11 6095
11 52 6759
56 11 8136
57 11 499
11 71 1488
73 11 3934
80 11 2973
11 84 6461
88 11 7964
93 11 6408
16 12 2819
12 19 175
12 29 2197
12 32 7121
12 36 4818
12 37 5925
12 41 4943
44 12 994
47 12 680
12 48 2684
55 12 5323
57 12 5495
12 59 6665
63 12 8990
12 71 4927
12 73 7610
85 12 1653
87 12 1298
12 89 287
96 12 9579
14 13 7223
18 13 6484
21 13 754
13 31 6802
32 13 7513
33 13 1725
13 37 8709
42 13 7560
13 47 899
51 13 1985
52 13 1465
53 13 1158
13 59 3944
13 61 2653
65 13 3031
13 73 6923
13 76 6487
78 13 7644
80 13 2665
13 82 4778
14 15 5986
18 14 7988
20 14 9552
14 28 7393
14 36 2857
14 43 9645
46 14 1637
14 49 2234
53 14 9358
54 14 3086
65 14 2072
14 66 2676
14 69 1995
14 79 131
85 14 6311
14 89 9421
14 98 8893
28 15 9939
15 40 7180
15 42 9139
15 47 8509
15 51 7224
56 15 2533
57 15 5720
15 58 7674
15 61 4866
76 15 6209
15 77 1140
15 88 1262
16 18 4433
22 16 3667
16 24 4663
16 30 9771
16 32 2065
16 34 9912
16 41 606
16 45 7945
60 16 5853
16 79 9054
16 85 7453
16 89 6255
97 16 9396
100 16 8465
18 17 5048
17 19 6898
17 25 5874
29 17 4425
17 34 52
36 17 8518
38 17 9924
17 54 7520
17 58 1773
60 17 1824
17 66 501
78 17 7390
79 17 9529
80 17 4965
17 89 5205
17 96 2603
99 17 1324
100 17 4286
22 18 87
28 18 753
29 18 4797
37 18 7701
18 41 607
18 44 8013
18 48 1263
49 18 3895
18 50 9068
18 56 4033
66 18 4175
72 18 2822
75 18 8876
18 76 2440
91 18 5636
19 20 1725
24 19 2996
40 19 5156
48 19 216
19 60 6846
19 64 3969
19 66 728
19 67 505
19 68 5473
69 19 430
19 78 1138
19 85 4309
19 86 9614
19 88 8156
95 19 2019
98 19 4526
99 19 8991
23 20 9721
33 20 5203
34 20 3923
20 35 9717
51 20 7250
53 20 9217
62 20 3207
69 20 3141
77 20 9412
79 20 5993
20 81 9963
86 20 8830
20 87 7841
90 20 7442
92 20 1239
94 20 2357
20 95 5253
98 20 3947
25 21 2730
21 38 6976
39 21 5958
21 44 2784
21 48 3810
21 49 5381
21 54 4755
64 21 360
21 69 8944
21 76 4816
21 80 5142
21 84 3989
21 100 5084
23 22 162
33 22 4909
22 37 9868
41 22 2034
42 22 1230
50 22 5155
56 22 8122
22 58 9383
64 22 9147
66 22 1181
22 75 4054
79 22 6888
22 80 7929
22 96 3172
23 24 1193
25 23 6215
23 28 293
30 23 1653
37 23 2272
23 40 8461
23 41 549
44 23 3209
48 23 8275
23 58 6039
23 59 6600
23 64 42
66 23 6942
23 70 9721
23 71 7116
80 23 5476
23 81 7533
83 23 484
23 93 5615
95 23 1687
98 23 8176
24 30 8403
31 24 4715
32 24 9180
24 36 867
37 24 5054
42 24 2426
43 24 1402
24 45 5929
24 46 2292
60 24 1156
62 24 6209
24 65 9298
24 68 9472
24 80 3560
83 24 5519
24 88 9234
95 24 5729
98 24 7443
32 25 2037
40 25 6166
43 25 8955
25 44 7758
25 47 752
48 25 4865
25 49 8326
25 55 9607
25 56 18
57 25 9129
25 64 1491
68 25 2029
69 25 8801
74 25 7409
25 80 8165
93 25 6030
25 99 5745
40 26 3927
44 26 9724
49 26 1077
50 26 7503
56 26 294
63 26 7418
26 65 1344
66 26 9312
68 26 9035
72 26 7594
26 74 1448
77 26 126
26 78 3459
83 26 1160
85 26 8577
26 86 7222
26 89 3469
90 26 1919
96 26 131
27 28 9415
30 27 7600
35 27 7998
37 27 5219
39 27 8104
41 27 22
42 27 9308
27 51 6847
56 27 6548
57 27 4906
59 27 3388
65 27 1203
27 67 510
27 74 7755
75 27 7441
27 81 108
27 82 1252
27 84 3343
35 28 4186
48 28 4982
52 28 8350
56 28 8729
57 28 2472
28 63 4523
28 70 1864
74 28 7951
28 79 1576
28 81 6656
85 28 3387
91 28 9832
28 95 3975
30 29 4619
38 29 5968
40 29 9354
42 29 9392
29 53 4168
29 58 93
29 59 1414
29 62 9110
29 64 6007
65 29 3739
73 29 3569
86 29 6992
29 90 1252
29 99 6245
30 31 4797
30 33 7876
30 37 6689
30 40 9923
41 30 3729
46 30 6493
30 52 8389
55 30 7300
30 57 1527
30 66 1123
67 30 9811
77 30 7307
82 30 3441
84 30 154
30 85 1858
30 88 800
30 89 6224
93 30 7685
98 30 810
31 34 8881
31 36 8674
37 31 6738
31 39 8595
31 53 1080
59 31 3626
31 65 4745
68 31 8782
31 71 4832
72 31 5680
76 31 8510
83 31 6005
31 86 5054
31 87 6424
89 31 2742
91 31 1523
95 31 2007
31 96 7161
32 37 4317
41 32 784
42 32 4593
43 32 2567
32 53 6734
32 58 9842
32 61 8027
32 62 2222
32 63 3109
32 70 4162
32 74 7928
32 77 4036
32 84 2763
32 90 1885
93 32 5826
32 95 9987
32 96 6778
98 32 4705
33 38 3621
54 33 9581
57 33 699
33 63 6981
33 65 6953
33 67 6339
33 68 230
33 75 3961
33 76 1663
83 33 164
87 33 4148
33 93 1501
94 33 2362
34 36 3171
50 34 3007
59 34 9433
34 62 8765
34 64 4136
65 34 1321
34 69 2444
74 34 9652
77 34 2976
85 34 1611
97 34 1435
100 34 3185
38 35 14
42 35 852
43 35 3593
35 45 5203
35 46 6459
49 35 3427
35 52 5447
35 54 3233
35 60 1131
35 71 3380
76 35 2740
35 86 4898
35 93 9642
97 35 7491
42 36 9519
45 36 1162
59 36 7147
86 36 1466
93 36 7690
96 36 7799
98 36 3231
37 40 9863
41 37 9747
53 37 6107
54 37 9828
37 55 3298
37 57 1097
58 37 9540
67 37 6437
37 68 5231
37 88 6058
37 91 4842
42 38 3156
53 38 4006
38 54 5481
58 38 2424
38 59 6718
62 38 5900
38 64 4358
38 67 6497
80 38 6798
81 38 3346
82 38 6350
38 93 7558
98 38 3432
39 44 9340
39 46 2685
47 39 9568
39 53 8635
39 59 524
39 62 4060
65 39 1727
39 68 120
84 39 5119
39 86 5747
89 39 2405
39 90 4626
39 91 4815
39 93 4935
96 39 3457
39 100 3641
40 44 8902
40 47 4135
40 57 330
59 40 6992
61 40 6800
40 64 4991
40 65 3400
40 66 9235
40 68 6522
40 70 7008
40 80 6315
40 83 8571
87 40 1159
40 89 910
40 92 303
98 40 5885
46 41 1080
41 53 5015
54 41 1283
61 41 5816
67 41 3739
41 69 8503
70 41 5433
74 41 5283
41 81 6886
41 87 7380
91 41 8428
41 100 3535
48 42 1986
42 51 7103
53 42 4487
64 42 1248
65 42 4589
68 42 1589
42 71 5540
42 75 7864
76 42 2510
42 80 9238
42 81 4309
42 83 1102
42 94 8819
97 42 8296
42 99 6159
50 43 9274
43 52 6727
43 60 2264
43 61 4597
66 43 1292
74 43 9871
81 43 1588
43 91 1438
43 97 5225
98 43 8904
100 43 5126
45 44 7108
49 44 3515
44 64 8639
44 67 3011
44 70 8850
77 44 2141
44 82 8100
95 44 8920
44 96 8526
97 44 1603
46 45 8598
49 45 1607
45 57 5810
63 45 6611
71 45 4388
84 45 1403
88 45 396
90 45 7007
97 45 4239
45 100 4866
50 46 191
46 51 1382
46 52 3050
55 46 3929
57 46 4325
46 69 2616
71 46 6469
72 46 9344
46 73 8757
46 77 1024
80 46 5464
82 46 5003
46 84 678
87 46 2108
92 46 2823
46 94 1389
95 46 1416
46 99 2463
47 49 9396
52 47 7644
47 54 8321
58 47 7093
47 59 6342
47 60 279
47 61 324
62 47 3256
47 67 4378
47 73 1620
78 47 5642
47 80 1399
47 82 4092
47 84 9608
47 86 2863
48 51 6506
48 56 5873
57 48 5024
48 63 6075
69 48 5335
81 48 5707
48 86 2164
87 48 6107
99 48 8526
49 52 4224
49 54 6042
49 61 9437
70 49 8169
71 49 3742
82 49 5488
49 86 2818
92 49 2803
50 57 7071
64 50 334
50 71 7432
50 74 7109
79 50 9051
80 50 7862
50 82 1284
84 50 6546
92 50 8997
50 100 7562
67 51 8305
51 71 8204
51 84 8748
98 51 1450
60 52 3781
62 52 182
67 52 4958
68 52 8957
52 80 4665
52 81 4432
52 89 9535
52 90 1057
96 52 6692
52 99 5777
53 59 9052
53 63 9412
53 67 3145
53 71 2398
74 53 1745
53 91 1124
98 53 8000
54 55 8676
62 54 9475
54 68 6685
70 54 4040
54 74 8074
77 54 8839
81 54 6243
54 82 7300
54 83 8585
93 54 9045
97 54 8064
56 55 5815
55 60 4039
62 55 1338
55 68 661
71 55 4169
55 92 7749
98 55 9695
65 56 7386
68 56 3829
85 56 7538
91 56 3197
83 57 9779
93 57 895
97 57 5639
100 57 8371
59 58 4540
58 61 1267
58 70 1934
85 58 5466
58 95 7143
58 99 6133
65 59 3507
59 71 6096
72 59 6824
82 59 7670
59 86 9325
87 59 7344
59 99 5815
59 100 3641
60 67 3078
77 60 632
78 60 9828
82 60 7752
60 83 77
60 89 7064
60 91 6037
97 60 5727
60 98 4353
61 64 7685
61 74 6617
81 61 7047
85 61 8828
86 61 5129
61 87 5188
88 61 1429
61 90 9724
94 61 1630
63 62 1505
62 68 1896
69 62 5227
71 62 355
74 62 542
62 76 6617
62 77 4271
62 78 9504
62 82 9100
62 89 6953
62 91 1677
63 70 7891
63 76 2300
81 63 1948
87 63 3204
95 63 8385
64 68 3396
64 77 5577
64 85 9242
89 64 1576
90 64 4365
64 91 4184
93 64 7579
64 94 6639
95 64 4038
64 100 8554
84 65 7000
86 65 3638
95 65 8156
65 96 5437
83 66 5604
66 95 7431
66 96 6290
66 99 1215
67 70 2064
71 67 7288
67 73 789
67 78 6396
67 79 5196
67 90 5671
91 67 9356
92 67 1436
67 100 8406
75 68 6199
68 79 3998
68 90 7957
100 68 998
69 72 1134
69 77 544
79 69 5675
84 69 6621
89 69 595
92 69 1547
69 94 4197
97 69 1555
70 74 8037
70 78 2101
70 94 9219
70 100 6218
71 89 5442
71 90 4739
91 71 3868
71 94 4995
73 72 5838
77 72 40
78 72 5863
72 81 8670
72 99 832
73 78 1966
73 82 9426
87 73 2258
73 88 423
91 73 9090
96 73 6590
73 99 9774
77 74 1672
81 74 6640
82 74 6605
88 74 7905
93 74 9095
74 96 6820
79 75 7615
90 75 5950
91 75 5681
78 76 4104
76 87 6288
76 92 4303
76 94 6335
76 97 6221
77 78 82
77 82 798
93 77 9627
98 77 5151
100 77 1371
78 79 6624
78 80 6754
78 84 9038
78 90 3629
96 79 1392
79 98 5020
81 80 9954
80 84 9341
85 80 1904
80 89 9970
80 92 696
80 95 6236
97 80 8428
98 80 3254
99 80 2150
100 80 1938
83 81 1891
87 81 2070
81 94 6085
82 85 813
87 82 2962
90 82 5844
82 91 9305
99 82 821
83 84 6905
83 85 9615
96 83 5346
83 99 8171
86 84 1025
84 90 2183
96 84 9151
85 87 346
85 96 7119
85 97 5516
86 89 9152
86 92 185
86 93 3739
94 86 9992
87 98 1935
88 91 2884
88 96 3268
95 89 2641
89 96 4362
99 89 7325
100 89 557
93 90 8572
90 96 8091
90 97 3081
90 100 9221
96 91 2933
99 92 8509
93 94 7081
93 97 370
97 95 5397
98 96 9646
97 99 5552
100 97 1397
10 23
5 1 8805
6 1 2013
7 1 2200
1 10 8163
3 2 2165
5 2 5111
6 2 5839
2 7 1937
3 4 6290
7 3 8487
8 3 9949
10 3 5106
6 4 4583
4 7 6626
4 8 5861
4 9 3370
5 6 8126
5 7 5250
5 9 3538
10 6 4153
9 7 8991
8 9 742
10 9 3485
50 614
1 2 8064
1 5 6809
6 1 8641
7 1 879
1 11 6389
1 14 5020
1 16 1725
1 19 8634
1 27 7609
28 1 7178
1 30 7834
31 1 5154
32 1 8675
33 1 1702
34 1 2873
1 35 1380
1 36 1536
39 1 5375
1 43 7147
44 1 7741
45 1 1037
47 1 8214
49 1 6047
2 3 1360
2 5 3061
2 8 2094
9 2 9640
2 11 9759
15 2 6072
21 2 2846
22 2 8292
23 2 9308
25 2 667
2 26 210
2 27 8097
29 2 6543
2 31 8092
2 36 2008
37 2 4197
2 38 5241
2 40 7106
45 2 2073
2 46 1596
3 5 445
3 6 385
3 7 9919
3 8 6255
11 3 7648
12 3 4280
17 3 4262
18 3 5337
3 21 3138
23 3 7516
3 24 7837
26 3 8508
3 27 7911
28 3 7484
3 30 1822
33 3 9409
3 34 6811
3 35 3286
3 36 9014
37 3 3961
38 3 6953
3 40 5628
3 41 7560
42 3 7405
3 45 4450
46 3 690
3 48 4390
50 3 5738
11 4 4309
4 14 9702
4 16 5329
17 4 5173
18 4 4638
19 4 1115
4 23 5542
4 28 8811
29 4 3099
30 4 528
31 4 3737
4 32 8162
4 35 6664
36 4 5896
39 4 4886
4 40 6896
4 44 2555
47 4 8095
5 7 6558
9 5 4097
5 13 7899
5 15 8147
5 16 9746
17 5 6869
5 20 3788
5 23 3661
5 24 1639
5 25 702
5 26 3013
27 5 578
29 5 4675
30 5 6321
31 5 7927
5 34 8717
38 5 8277
5 40 8417
5 42 1961
43 5 2846
5 44 3376
45 5 7620
5 46 9101
50 5 1302
9 6 7428
6 10 1118
11 6 8170
6 12 6949
17 6 6852
6 19 8440
6 20 4062
21 6 7976
22 6 4554
6 24 5998
27 6 823
28 6 6526
30 6 3996
33 6 399
6 35 5674
6 41 1077
42 6 9130
6 43 1542
44 6 8832
49 6 3619
7 10 204
13 7 2070
15 7 7743
16 7 2771
7 19 3935
24 7 9451
7 28 3672
7 30 3563
31 7 5247
32 7 4281
7 36 8290
7 37 9433
7 38 6845
40 7 2710
45 7 3000
11 8 7976
13 8 646
14 8 8199
8 16 9888
8 18 5672
19 8 822
8 20 2821
8 21 765
23 8 2870
24 8 1318
8 25 3924
27 8 230
29 8 3561
30 8 9821
32 8 5789
8 34 5693
38 8 3576
8 39 5730
8 40 6727
8 41 8780
44 8 2715
46 8 4775
50 8 7517
10 9 7669
9 14 283
9 15 7382
9 17 8685
9 19 4415
9 20 5094
21 9 9329
23 9 2780
9 24 9468
30 9 7978
32 9 6688
36 9 3658
37 9 811
9 41 1622
44 9 8488
46 9 7620
47 9 7675
9 48 8313
9 49 939
10 11 5269
10 13 1956
14 10 6746
15 10 994
10 17 8156
10 20 9129
10 24 7118
10 25 7538
26 10 3584
27 10 5214
10 28 8423
10 31 7773
10 32 901
10 33 7951
34 10 9177
10 36 4445
37 10 9982
10 38 2922
39 10 1018
40 10 9583
41 10 2318
10 42 4237
49 10 2450
10 50 5248
11 14 6645
15 11 6856
17 11 1300
18 11 4870
11 19 1017
11 20 1941
22 11 8640
23 11 5097
11 25 3864
11 27 4527
11 30 3898
31 11 5670
32 11 14
11 33 876
34 11 606
11 36 5052
37 11 9092
41 11 6285
11 48 1423
11 49 4940
11 50 5803
12 14 7824
12 15 860
16 12 9156
18 12 1271
19 12 2146
12 21 4566
22 12 8724
12 23 910
27 12 1234
12 28 6631
12 29 9065
31 12 1219
33 12 9042
36 12 544
37 12 8977
12 39 7475
12 40 9593
41 12 4693
12 44 9415
45 12 596
46 12 2248
47 12 6043
12 48 2601
12 50 3819
14 13 7137
13 15 8461
13 22 250
26 13 1231
13 27 3884
13 29 4479
30 13 9846
13 31 6099
13 32 616
13 33 6226
34 13 3486
13 35 6350
39 13 1142
43 13 5357
13 44 5461
45 13 9554
48 13 9641
14 21 471
14 22 2877
14 25 6968
28 14 9972
14 29 359
14 30 9230
14 31 5319
34 14 5333
37 14 2396
38 14 7349
14 40 2819
44 14 8994
14 45 9729
14 47 8875
15 17 5362
15 18 6907
15 22 1857
23 15 6824
15 28 3342
33 15 497
15 34 4492
15 37 7638
15 38 2905
15 40 7638
15 41 2859
15 42 4933
15 47 2342
49 15 9705
16 18 3546
20 16 4043
16 22 8124
23 16 8957
16 26 4986
16 28 1117
29 16 2433
16 30 9340
31 16 28
34 16 6289
36 16 8367
16 40 1788
16 42 402
45 16 2541
46 16 1218
16 48 7068
16 49 3859
50 16 7394
17 20 7103
21 17 2494
17 22 7291
24 17 3003
17 25 21
27 17 2326
17 29 9107
17 31 1647
39 17 7912
17 40 6396
17 41 8317
42 17 4177
17 43 5731
44 17 6168
45 17 2733
17 46 1125
17 48 6822
49 17 323
19 18 8322
18 20 4276
21 18 312
18 22 8011
18 24 2274
18 26 3958
18 27 8955
30 18 9580
18 31 6121
32 18 7327
34 18 4895
36 18 1570
18 37 6682
18 40 7384
42 18 1746
43 18 9524
44 18 8062
46 18 8624
18 48 892
20 19 8854
19 21 9357
19 25 7040
19 30 1030
19 35 2310
19 36 9606
42 19 9481
43 19 7502
44 19 6505
19 46 737
48 19 7776
19 49 2012
22 20 8879
20 25 4088
20 26 3973
27 20 5369
20 30 5772
31 20 1773
32 20 7448
38 20 9000
39 20 8816
20 41 6665
20 42 8399
20 43 5926
44 20 9910
20 45 5677
46 20 4718
20 50 1381
24 21 3463
21 28 2700
21 30 7892
32 21 1447
21 33 2351
21 35 4628
21 36 4794
37 21 4490
21 38 2063
21 39 638
21 40 9232
42 21 4702
21 44 9446
21 45 6970
21 49 7570
50 21 1278
22 23 4740
22 25 9624
22 27 4418
22 30 4014
32 22 4091
22 33 4804
34 22 4332
22 35 3386
22 36 432
22 39 4834
40 22 1328
41 22 1794
22 43 5422
22 44 7299
22 46 8068
22 47 8093
48 22 8698
22 49 298
27 23 1257
29 23 8041
30 23 8438
33 23 5830
23 36 4857
38 23 8507
39 23 6715
42 23 437
45 23 5068
23 46 8538
47 23 225
49 23 9157
50 23 6510
24 25 2337
24 26 6547
24 27 642
24 28 691
31 24 356
24 32 8188
24 34 9346
36 24 8996
24 39 5693
40 24 3344
24 42 2500
24 48 6526
50 24 3568
25 26 6450
25 27 3001
29 25 6282
25 33 4273
25 34 1674
25 35 5549
37 25 7387
38 25 3235
41 25 8123
25 43 4649
25 44 5660
49 25 3622
50 25 997
27 26 817
29 26 5090
26 30 1134
26 31 5456
26 33 2842
35 26 2605
26 39 7855
42 26 9943
43 26 8326
44 26 5439
47 26 9376
26 48 6485
26 50 39
29 27 1846
33 27 5844
36 27 722
37 27 2531
38 27 6502
41 27 7074
42 27 2663
43 27 6086
44 27 1100
46 27 6287
47 27 8324
48 27 1871
27 49 1176
30 28 7109
32 28 1784
33 28 3872
28 36 3062
28 37 7598
28 39 261
28 41 5709
43 28 3994
44 28 2342
45 28 4555
28 46 8837
48 28 45
32 29 2227
29 33 5034
29 35 4447
29 38 3695
40 29 9299
29 41 5747
29 42 4497
44 29 6813
45 29 2503
29 46 7978
29 48 2533
49 29 5996
31 30 4575
34 30 5208
35 30 758
36 30 8045
30 37 1834
30 39 2337
40 30 9699
42 30 1638
45 30 5647
30 46 8470
48 30 5384
30 49 6848
50 30 966
31 33 1194
34 31 9148
31 35 9122
31 36 2755
31 37 4379
39 31 7311
31 40 6477
41 31 4192
42 31 1752
43 31 8473
31 44 9504
31 46 1239
47 31 6479
48 31 6224
50 31 3770
33 32 8142
35 32 5334
37 32 9712
32 42 4957
32 43 812
45 32 9284
47 32 8151
32 48 8906
50 32 9512
34 33 2423
33 36 1509
33 37 1826
38 33 8332
42 33 3093
47 33 8242
33 50 5092
38 34 8140
39 34 6889
40 34 8226
41 34 230
43 34 8407
34 44 6723
34 45 7386
34 48 8884
49 34 4260
50 34 5652
38 35 9081
39 35 8576
44 35 2841
35 47 9009
48 35 2977
35 50 6051
36 38 3519
39 36 9347
36 40 3928
36 42 9579
49 36 4852
36 50 6357
41 37 692
42 37 8797
46 37 3085
47 37 9588
37 48 2143
41 38 7262
38 42 2597
44 38 9911
38 45 5990
38 47 2213
48 38 1049
38 49 2678
38 50 3179
44 39 9903
39 46 2045
39 48 496
50 39 7758
40 42 9262
43 40 1646
44 40 3430
46 40 5642
40 49 5838
50 40 9555
41 46 9267
41 47 3959
49 41 183
42 44 2268
46 42 1529
42 50 3874
44 43 1366
45 43 8971
46 43 2872
43 48 7758
44 45 9546
45 47 5126
45 48 367
49 46 1297
48 47 1784
0 0
